12.704384; 12.704384; 10.851084; 12.704384; 0.0; 23.555468; 10.851084; 12.704384
13.01539; 25.719774; 12.26288; 25.719774; 0.0; 37.982655; 12.26288; 2.1643066
14.978163; 40.697937; 10.76828; 40.697937; 0.0; 51.466217; 10.76828; 2.7152824
10.840534; 51.53847; 9.630434; 51.53847; 0.0; 61.168907; 9.630434; 0.07225418
11.58569; 63.12416; 9.76224; 63.12416; 0.0; 72.8864; 9.76224; 1.9552555
11.734869; 74.85903; 11.644054; 74.85903; 0.0; 86.50308; 11.644054; 1.9726286
10.886972; 85.746; 10.167823; 86.50308; 0.757082; 96.670906; 10.924905; 0.757082
12.268404; 98.014404; 11.97237; 98.014404; 0.0; 109.98677; 11.97237; 1.3434992
11.024638; 109.03904; 11.133197; 109.98677; 0.947732; 121.119965; 12.080929; 0.947732
11.329081; 120.36812; 9.868864; 121.119965; 0.7518482; 130.98883; 10.620712; 0.7518482
11.435577; 131.8037; 9.654932; 131.8037; 0.0; 141.45863; 9.654932; 0.8148651
14.089492; 145.89319; 9.021317; 145.89319; 0.0; 154.9145; 9.021317; 4.43456
12.397618; 158.2908; 10.836476; 158.2908; 0.0; 169.12727; 10.836476; 3.3763018
13.158407; 171.4492; 10.021204; 171.4492; 0.0; 181.47041; 10.021204; 2.321931
10.782338; 182.23154; 10.189141; 182.23154; 0.0; 192.42068; 10.189141; 0.76113415
13.0091915; 195.24072; 10.228781; 195.24072; 0.0; 205.4695; 10.228781; 2.8200502
13.026397; 208.26712; 11.081253; 208.26712; 0.0; 219.34837; 11.081253; 2.797616
13.197942; 221.46506; 12.7705145; 221.46506; 0.0; 234.23557; 12.7705145; 2.1166887
13.214111; 234.67917; 11.070264; 234.67917; 0.0; 245.74944; 11.070264; 0.44359684
12.497263; 247.17644; 11.017679; 247.17644; 0.0; 258.19412; 11.017679; 1.4269991
11.20907; 258.3855; 12.480707; 258.3855; 0.0; 270.8662; 12.480707; 0.19139099
11.461502; 269.847; 12.140652; 270.86618; 1.0192051; 283.00684; 13.159857; 1.0192051
11.368378; 281.21536; 9.929818; 283.00684; 1.7914791; 292.93665; 11.721297; 1.7914791
10.8805895; 292.09595; 9.826431; 292.93665; 0.8407078; 302.76306; 10.667139; 0.8407078
12.442251; 304.5382; 12.941089; 304.5382; 0.0; 317.4793; 12.941089; 1.7751122
11.932751; 316.47095; 10.44345; 317.47928; 1.008338; 327.92273; 11.451788; 1.008338
11.170687; 327.64163; 11.801094; 327.92273; 0.28110123; 339.72382; 12.082195; 0.28110123
12.526213; 340.16785; 10.0765; 340.16785; 0.0; 350.24435; 10.0765; 0.4440174
11.97939; 352.14725; 12.321183; 352.14725; 0.0; 364.46844; 12.321183; 1.9028902
11.1718445; 363.3191; 12.130897; 364.46844; 1.1493387; 376.59933; 13.280235; 1.1493387
10.092332; 373.41144; 9.8988695; 376.59933; 3.1879034; 386.4982; 13.086773; 3.1879034
12.652006; 386.06345; 9.842243; 386.4982; 0.43476677; 396.34045; 10.27701; 0.43476677
10.335432; 396.39886; 10.310337; 396.39886; 0.0; 406.7092; 10.310337; 0.05842209
12.857757; 409.25662; 11.137156; 409.25662; 0.0; 420.39377; 11.137156; 2.5474195
10.328454; 419.58508; 12.472133; 420.3938; 0.8087015; 432.86594; 13.280834; 0.8087015
13.311108; 432.89618; 11.119734; 432.89618; 0.0; 444.0159; 11.119734; 0.030273438
11.684469; 444.58066; 9.164993; 444.58066; 0.0; 453.74567; 9.164993; 0.5647354
14.029501; 458.61017; 11.202596; 458.61017; 0.0; 469.81277; 11.202596; 4.8645077
14.591354; 473.20154; 12.410115; 473.20154; 0.0; 485.61166; 12.410115; 3.3887587
14.108051; 487.3096; 10.18129; 487.3096; 0.0; 497.4909; 10.18129; 1.697936
13.30671; 500.6163; 12.752937; 500.6163; 0.0; 513.36926; 12.752937; 3.1254206
13.827808; 514.4441; 10.25267; 514.4441; 0.0; 524.6968; 10.25267; 1.0748711
11.005663; 525.44977; 10.54509; 525.44977; 0.0; 535.9949; 10.54509; 0.75299263
14.534353; 539.98413; 12.45558; 539.98413; 0.0; 552.4397; 12.45558; 3.9892635
12.682934; 552.66705; 10.263209; 552.66705; 0.0; 562.93024; 10.263209; 0.22735405
11.706572; 564.3736; 10.035785; 564.3736; 0.0; 574.40936; 10.035785; 1.4433622
14.49567; 578.86926; 9.969292; 578.86926; 0.0; 588.83856; 9.969292; 4.4598856
10.642746; 589.512; 10.219343; 589.512; 0.0; 599.7314; 10.219343; 0.6734543
11.145645; 600.65765; 10.423681; 600.65765; 0.0; 611.08136; 10.423681; 0.92630196
