13.338131; 13.338131; 10.725595; 13.338131; 0.0; 24.063726; 10.725595; 13.338131
10.213456; 23.551586; 10.698205; 24.063725; 0.5121393; 34.76193; 11.210344; 0.5121393
13.173506; 36.72509; 10.0930805; 36.72509; 0.0; 46.81817; 10.0930805; 1.9631615
10.131768; 46.856857; 12.75672; 46.856857; 0.0; 59.61358; 12.75672; 0.038687706
14.714325; 61.571182; 9.097129; 61.571182; 0.0; 70.66831; 9.097129; 1.9576054
13.880408; 75.45159; 12.176775; 75.45159; 0.0; 87.628365; 12.176775; 4.7832794
13.687355; 89.13895; 11.849104; 89.13895; 0.0; 100.98805; 11.849104; 1.5105801
10.11175; 99.250694; 12.877689; 100.98805; 1.7373543; 113.86574; 14.615044; 1.7373543
10.906155; 110.156845; 10.632779; 113.86574; 3.708889; 124.49852; 14.341668; 3.708889
12.495261; 122.65211; 9.737614; 124.49851; 1.8464069; 134.23613; 11.584021; 1.8464069
11.532839; 134.18495; 11.3288555; 134.23613; 0.051181793; 145.56499; 11.380037; 0.051181793
11.950564; 146.13551; 12.562813; 146.13551; 0.0; 158.69833; 12.562813; 0.5705271
10.974753; 157.11026; 9.955069; 158.69832; 1.5880594; 168.65338; 11.543128; 1.5880594
11.124667; 168.23492; 10.886101; 168.65338; 0.41846085; 179.53949; 11.304562; 0.41846085
11.255091; 179.49002; 12.525291; 179.53949; 0.0494709; 192.06479; 12.574762; 0.0494709
12.220701; 191.71072; 10.50055; 192.06479; 0.35406113; 202.56534; 10.854611; 0.35406113
10.521697; 202.23242; 11.454708; 202.56534; 0.33291435; 214.02005; 11.787622; 0.33291435
14.199205; 216.43163; 9.844219; 216.43163; 0.0; 226.27585; 9.844219; 2.411583
12.860544; 229.29218; 11.153208; 229.29218; 0.0; 240.44539; 11.153208; 3.016325
13.678383; 242.97055; 11.904653; 242.97055; 0.0; 254.8752; 11.904653; 2.525175
13.09984; 256.0704; 9.697391; 256.0704; 0.0; 265.7678; 9.697391; 1.1951876
10.592013; 266.6624; 10.115041; 266.6624; 0.0; 276.77747; 10.115041; 0.8946228
10.449565; 277.11197; 9.442129; 277.11197; 0.0; 286.5541; 9.442129; 0.33452415
14.942738; 292.05472; 11.762186; 292.05472; 0.0; 303.8169; 11.762186; 5.5006084
12.79271; 304.84744; 9.783964; 304.84744; 0.0; 314.6314; 9.783964; 1.0305243
14.74433; 319.59177; 10.259035; 319.59177; 0.0; 329.8508; 10.259035; 4.9603662
13.811181; 333.40295; 11.465437; 333.40295; 0.0; 344.86838; 11.465437; 3.552146
14.765429; 348.1684; 10.950148; 348.1684; 0.0; 359.11853; 10.950148; 3.2999916
10.649648; 358.81805; 10.37714; 359.11856; 0.30049992; 369.4957; 10.67764; 0.30049992
13.3135605; 372.13162; 12.482129; 372.13162; 0.0; 384.61374; 12.482129; 2.6359205
11.734803; 383.86642; 11.664371; 384.61374; 0.7473259; 396.2781; 12.411696; 0.7473259
14.4690895; 398.3355; 11.661226; 398.3355; 0.0; 409.99673; 11.661226; 2.057393
10.18449; 408.52; 9.693205; 409.99673; 1.4767361; 419.68994; 11.169941; 1.4767361
12.746154; 421.26614; 9.832506; 421.26614; 0.0; 431.09866; 9.832506; 1.5762129
10.091955; 431.3581; 11.258887; 431.3581; 0.0; 442.61697; 11.258887; 0.259449
10.883404; 442.2415; 10.012333; 442.61697; 0.3754835; 452.6293; 10.387816; 0.3754835
12.872606; 455.1141; 9.058892; 455.1141; 0.0; 464.173; 9.058892; 2.4847898
10.522548; 465.63666; 11.4471035; 465.63666; 0.0; 477.08377; 11.4471035; 1.4636555
12.918977; 478.55563; 10.671778; 478.55563; 0.0; 489.22742; 10.671778; 1.4718733
10.593772; 489.1494; 10.345179; 489.22742; 0.07800579; 499.5726; 10.423184; 0.07800579
12.604977; 501.7544; 11.611883; 501.7544; 0.0; 513.3663; 11.611883; 2.1817923
14.028469; 515.78284; 9.757651; 515.78284; 0.0; 525.54047; 9.757651; 2.416586
11.754372; 527.53723; 9.750461; 527.53723; 0.0; 537.2877; 9.750461; 1.9967203
12.061968; 539.5992; 11.279734; 539.5992; 0.0; 550.8789; 11.279734; 2.3115072
13.933849; 553.533; 9.072241; 553.533; 0.0; 562.6053; 9.072241; 2.6541157
13.694804; 567.22784; 11.864355; 567.22784; 0.0; 579.0922; 11.864355; 4.6225634
13.57334; 580.8012; 12.313459; 580.8012; 0.0; 593.1147; 12.313459; 1.7089853
14.444386; 595.2456; 12.547673; 595.2456; 0.0; 607.7933; 12.547673; 2.1309261
14.408424; 609.65405; 12.25651; 609.65405; 0.0; 621.9106; 12.25651; 1.8607512
